ZONA;DISTRITO;PROVINCIA;CANTON;PARROQUIA;TIPO_EDUCACION;AMIE;LONGITUD;LATITUD;INSTITUCION;SOSTENIMIENTO;JURISDICCIÓN;RÉGIMEN;ZONA INEC;NIVEL DE EDUCACIÓN;Nro, de niños y niños de 3 y 4 años (AMIE 23-24);AUX_AÑO DE DOTACIÓN;AUX_T. IE;MD_AÑO DE DOTACIÓN;MD_PARALELOS;MD_MONTO USD$;M_AÑO DE DOTACIÓN;M_TIPO DE AMBIENTE;M_MONTO USD$;JE_AÑO DE DOTACIÓN;JE_CANTIDAD;JE_MONTO USD$;Aux_IE_Material
3;605;CHIMBORAZO;GUANO;SANTA FE DE GALAN;Ordinario;601197;-7856282089;-1491336096;ESCUELA DE EDUCACIÃ“N BÃSICA JOSÃ‰ ANTONIO LIZARZABURU;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;22;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;605;CHIMBORAZO;PENIPE;SAN ANTONIO DE BAYUSHIG;Ordinario;601290;-7851962431;-1550554454;UNIDAD EDUCATIVA MANUEL ALVAREZ MENDEZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;22;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;704;EL ORO;BALSAS;BELLAMARIA;Ordinario;700516;-7984780554;-3760416706;UNIDAD EDUCATIVA BELLAMARIA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;19;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;EL GUABO;Ordinario;700574;-7982580561;-3242861498;UNIDAD EDUCATIVA  DR JOSE MARIA VELASCO IBARRA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;74;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;EL GUABO;Ordinario;700586;-7983061115;-3244917077;ESCUELA DE EDUCACIÃ“N BÃSICA GENERAL MANUEL SERRANO RENDA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;175;2027;1;2027;7;20427.82;2027;7;10696.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;EL GUABO;Ordinario;700596;-7982952782;-324280595;ESCUELA DE EDUCACIÃ“N BÃSICA OSCAR EFREN REYES;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;110;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;EL GUABO;EL GUABO;Ordinario;700605;-7983363895;-3245055994;ESCUELA DE EDUCACION BASICA ZOILA UGARTE DE LANDIVAR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;125;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;EL GUABO;EL GUABO;Ordinario;700621;-7984233335;-3257944819;ESCUELA DE EDUCACION BASICA LUIS AGUILAR MARIN;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;28;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;BARBONES (SUCRE);Ordinario;700630;-7982852783;-3169250361;ESCUELA DE EDUCACION BASICA DR  LUIS FELIPE BORJA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;35;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;BARBONES (SUCRE);Ordinario;700635;-798526112;-3190472567;UNIDAD EDUCATIVA PROVINCIA DE LOS RIOS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;131;2027;1;2027;5;14591.30;2027;5;7640.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;LA IBERIA;Ordinario;700639;-7986883343;-3256583716;ESCUELA DE EDUCACIÃ“N BÃSICA GUADALUPE FERNANDEZ DE CASTRO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;70;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;RIO BONITO;Ordinario;700657;-7976523328;-3105232478;UNIDAD EDUCATIVA DR CARLOS CORNEJO ORBE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;44;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;EL GUABO;RIO BONITO;Ordinario;700672;-7977136752;-3112777191;ESCUELA DE EDUCACIÃ“N BÃSICA PROF TULA PEREZ DE VALENCIA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;23;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;EL GUABO;TENDALES (CAB. EN PUERTO TENDALES);Ordinario;700673;-7988887193;-3112499237;UNIDAD EDUCATIVA JAMBELI;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;66;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;705;EL ORO;HUAQUILLAS;UNION LOJANA;Ordinario;700733;-802157766;-3481092741;ESCUELA DE EDUCACIÃ“N BÃSICA PRESIDENTE JAIME ROLDOS AGUILERA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;45;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;BOLIVAR;Ordinario;700774;-7980247224;-3324333368;ESCUELA DE EDUCACION BASICA AMELIA TOBAR SUBIAGA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;43;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;BOLIVAR;Ordinario;700776;-7980083342;-3326750462;UNIDAD EDUCATIVA JOHN  F KENNEDY;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;66;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;701;EL ORO;PASAJE;BOLIVAR;Ordinario;700787;-7980875002;-3333000457;UNIDAD EDUCATIVA PRIMERO DE NOVIEMBRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;41;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;701;EL ORO;PASAJE;OCHOA LEON (MATRIZ);Ordinario;700815;-7981361113;-3337444857;UNIDAD EDUCATIVA ROGERIO ZAMORA PALACIOS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;46;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;OCHOA LEON (MATRIZ);Ordinario;700817;-7980416671;-3331889303;UNIDAD EDUCATIVA CIUDAD DE PASAJE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;75;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;OCHOA LEON (MATRIZ);Ordinario;700824;-798141385;-3327922756;UNIDAD EDUCATIVA ABDON CALDERON GARAICOA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;74;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;701;EL ORO;PASAJE;TRES CERRITOS;Ordinario;700846;-7978552779;-3328222632;UNIDAD EDUCATIVA EVA ESPERANZA BATALLAS DE FALQUEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;71;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;OCHOA LEON (MATRIZ);Ordinario;700853;-798061389;-333111148;UNIDAD EDUCATIVA  JUAN MONTALVO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;39;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;BUENAVISTA;Ordinario;700866;-7984450003;-3361722203;ESCUELA DE EDUCACIÃ“N BÃSICA MANUEL ISAAC ENCALADA ZUÃ‘IGA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;76;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;701;EL ORO;PASAJE;BUENAVISTA;Ordinario;700870;-7984638894;-3360333752;ESCUELA DE EDUCACIÃ“N BÃSICA AURELIO PRIETO MUELAS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;66;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;LA PEAÃ‘A;Ordinario;700880;-7985111115;-3312889284;UNIDAD EDUCATIVA OLIVA CARDENAS DE SANCHEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;74;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;PROGRESO;Ordinario;700886;-797589723;-3291472694;UNIDAD EDUCATIVA  DR LUIS POVEDA ORELLANA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;32;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;701;EL ORO;PASAJE;CAÃ‘AQUEMADA;Ordinario;700918;-7981838893;-3294861485;ESCUELA DE EDUCACIÃ“N BÃSICA TEMISTOCLES ROMERO LUCIN;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;31;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;704;EL ORO;PIÃ‘AS;LA MATRIZ;Ordinario;700925;-7967794626;-3681113217;ESCUELA DE EDUCACIÃ“N BÃSICA TERESA MOLINA DE MUÃ‘OZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;68;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;704;EL ORO;PIÃ‘AS;LA MATRIZ;Ordinario;700943;-7968000033;-3681914815;ESCUELA DE EDUCACIÃ“N BÃSICA DR GONZALO ABAD GRIJALVA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;77;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
7;704;EL ORO;PIÃ‘AS;LA MATRIZ;Ordinario;700950;-7968380775;-3680669695;ESCUELA DE EDUCACIÃ“N BÃSICA DR FEDERICO GONZALEZ SUÃREZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;47;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;704;EL ORO;PIÃ‘AS;LA BOCANA;Ordinario;700971;-7990150276;-3688553052;ESCUELA DE EDUCACION BASICA DR. MIGUEL MORENO ORDOÃ‘EZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;15;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;704;EL ORO;PIÃ‘AS;SARACAY;Ordinario;700991;-7985958289;-3646649727;UNIDAD EDUCATIVA JUAN JOSÃ‰ LOAYZA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;31;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;706;EL ORO;SANTA ROSA;SANTA ROSA;Ordinario;701035;-8000541331;-3455183217;ESCUELA DE EDUCACIÃ“N BÃSICA SIMÃ“N BOLÃVAR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;48;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;706;EL ORO;SANTA ROSA;SANTA ROSA;Ordinario;701036;-7996647861;-3455864397;UNIDAD EDUCATIVA DR ALFREDO PÃ‰REZ GUERRERO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;75;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;706;EL ORO;SANTA ROSA;SANTA ROSA;Ordinario;701062;-799614111;-3443431054;UNIDAD EDUCATIVA EUGENIO ESPEJO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;39;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;706;EL ORO;SANTA ROSA;SANTA ROSA;Ordinario;701105;-7997098859;-3447811108;ESCUELA DE EDUCACIÃ“N BÃSICA GUILLERMINA UNDA DE GARCÃA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;35;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;706;EL ORO;SANTA ROSA;BELLAVISTA;Ordinario;701125;-7996736205;-3501486306;UNIDAD EDUCATIVA ORIENTE ECUATORIANO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;38;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;706;EL ORO;SANTA ROSA;LA AVANZADA;Ordinario;701141;-7996148663;-3534595134;UNIDAD EDUCATIVA 13 DE ABRIL;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;38;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;706;EL ORO;SANTA ROSA;VICTORIA;Ordinario;701166;-7983880638;-3395769559;UNIDAD EDUCATIVA JUAN MONTALVO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;33;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;706;EL ORO;SANTA ROSA;VICTORIA;Ordinario;701169;-7985774004;-3370229849;UNIDAD EDUCATIVA ROSA DE LUXEMBURGO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;24;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;TENDALES (CAB. EN PUERTO TENDALES);Ordinario;701493;-7985266011;-3126253438;UNIDAD EDUCATIVA GENERAL ELOY ALFARO DELGADO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;75;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
1;801;ESMERALDAS;ESMERALDAS;ESMERALDAS;Ordinario;800164;-7965660409;0.975509832;ESCUELA  DE EDUCACION BASICA JUAN MONTALVO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;116;2027;1;2027;6;17509.56;2027;6;9168.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;CAMARONES (CAB. EN SAN VICENTE);Ordinario;800210;-7956515462;0.991329704;UNIDAD EDUCATIVA FRANKLIN TELLO MERCADO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;73;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;CORONEL CARLOS CONCHA TORRES (CAB. EN HUELE);Ordinario;800221;-7968897426;0.710885877;UNIDAD EDUCATIVA 10 DE SEPTIEMBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;26;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;CHINCA;Ordinario;800241;-7958217142;0.738837824;UNIDAD EDUCATIVA  DEL MILENIO CHINCA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;70;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
1;806;ESMERALDAS;RIOVERDE;MONTALVO (CAB EN HORQUETA);Ordinario;800276;-7931412503;1047491972;UNIDAD EDUCATIVA  JUAN MONTALVO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;96;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;SAN MATEO;Ordinario;800309;-7963082264;0.867647582;ESCUELA DE EDUCACION BASICA DELFINA JIJON DE CONCHA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;37;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;801;ESMERALDAS;ESMERALDAS;SIMON PLATA TORRES;Ordinario;800364;-7970591416;0.900699456;UNIDAD EDUCATIVA CARLOS CONCHA TORRES;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;125;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;SIMON PLATA TORRES;Ordinario;800369;-7968471913;0.92059058;UNIDAD EDUCATIVA ALFONSO QUIÃ‘ONEZ GEORGE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;150;2027;1;2027;6;17509.56;2027;6;9168.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;VUELTA LARGA;Ordinario;800372;-7970001202;0.896862283;UNIDAD EDUCATIVA LEON DE FEBRES CORDERO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;69;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;5 DE AGOSTO;Ordinario;800391;-7967523368;0.934109739;UNIDAD EDUCATIVA  15 DE MARZO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;113;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;SIMON PLATA TORRES;Ordinario;800395;-7968176866;0.910706775;UNIDAD EDUCATIVA  RAUL DELGADO GARAY;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;89;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
1;801;ESMERALDAS;ESMERALDAS;5 DE AGOSTO;Ordinario;800412;-7966032135;0.926523871;UNIDAD EDUCATIVA   WALTER QUIÃ‘ONEZ SEVILLA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;66;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
1;802;ESMERALDAS;ELOY ALFARO;LA TOLA;Ordinario;800449;-7907643853;1049823311;UNIDAD EDUCATIVA 17 DE DICIEMBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;48;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;802;ESMERALDAS;ELOY ALFARO;MALDONADO;Ordinario;800496;-7892203891;1042933826;UNIDAD EDUCATIVA MALDONADO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;54;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;802;ESMERALDAS;ELOY ALFARO;COLON ELOY DEL MARIA;Ordinario;800562;-789088591;101979759;UNIDAD EDUCATIVA RAFAEL ASTUDILLO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;53;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;803;ESMERALDAS;MUISNE;SAN FRANCISCO;Ordinario;800620;-8006039723;0.664272114;UNIDAD EDUCATIVA  SAN FRANCISCO DEL CABO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;45;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;803;ESMERALDAS;MUISNE;SAN GREGORIO;Ordinario;800663;-7997251666;0.500895682;UNIDAD EDUCATIVA GABRIEL IRIARTE RIOS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;59;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;804;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);Ordinario;800695;-7957598975;0.2968224;UNIDAD EDUCATIVA 12 DE ENERO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;25;2027;1;2027;1;2918.26;2027;1;1528.00;2027;1;5748.00;ML_Mo_JE
1;804;ESMERALDAS;QUININDE;VICHE;Ordinario;800737;-79541919;0.659205018;UNIDAD EDUCATIVA TARQUI ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;49;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;804;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);Ordinario;800750;-7948995721;0.373161604;ESCUELA DE EDUCACIÃ“N BÃSICA ERNESTO VELASQUEZ KUFFO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;804;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);Ordinario;800760;-79459555;0.325810858;UNIDAD EDUCATIVA ALEJANDRO OTOYA BRIONES;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;108;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
1;804;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);Ordinario;800812;-7947301408;0.315177086;UNIDAD EDUCATIVA  QUININDE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;139;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
1;804;ESMERALDAS;QUININDE;MALIMPIA;Ordinario;800917;-7933655101;0.520754014;ESCUELA EB  EDEN DEL SADE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;804;ESMERALDAS;QUININDE;MALIMPIA;Ordinario;800976;-7941633224;0.395170296;UNIDAD EDUCATIVA DEL MILENIO MALIMPIA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;27;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;804;ESMERALDAS;QUININDE;VICHE;Ordinario;801016;-79541767;0.652631989;UNIDAD EDUCATIVA JUAN CARLOS MATHEUS POZO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;62;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;804;ESMERALDAS;QUININDE;LA UNION;Ordinario;801038;-7940055404;0.144935374;ESCUELA EGB FISCAL ANA REYNA  MUÃ‘OZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;83;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
1;804;ESMERALDAS;QUININDE;LA UNION;Ordinario;801050;-7936165783;0.131882675;UNIDAD EDUCATIVA CIUDAD DE AMBATO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;51;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;804;ESMERALDAS;QUININDE;LA UNION;Ordinario;801059;-794017584;0.136126828;UNIDAD EDUCATIVA QUITO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;95;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA VILLEGAS;Ordinario;801106;-7944398624;-0.06018743;UNIDAD EDUCATIVA ANTONIO  ALOMIA LLORY;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;40;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;801131;-793965183;0.002548709;UNIDAD EDUCATIVA PROVINCIA DE ESMERALDAS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;96;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;801136;-7940166741;0.016923878;UNIDAD EDUCATIVA AGUSTIN  OCAMPO SANTANDER;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;37;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;801144;-7938365269;0.01835869;UNIDAD EDUCATIVA DR  ANDRES F CORDOVA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;89;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;801169;-7939872655;0.000189919;ROSA ZARATE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;37;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;805;ESMERALDAS;SAN LORENZO;SAN LORENZO;Ordinario;801189;-7882166998;1286670016;UNIDAD EDUCATIVA JOSE OTILIO RAMIREZ REINA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;91;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
1;805;ESMERALDAS;SAN LORENZO;SAN LORENZO;Ordinario;801195;-7883647773;1287844985;UNIDAD EDUCATIVA 26 DE AGOSTO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;109;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
1;805;ESMERALDAS;SAN LORENZO;ANCON (PICHANGAL) (CAB. EN PALMA REAL);Ordinario;801211;-7886327448;1438869464;UNIDAD EDUCATIVA ANCON DE SARDINAS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;42;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;805;ESMERALDAS;SAN LORENZO;SANTA RITA;Ordinario;801244;-7872792122;1098531139;ESCUELA EGB GENERAL JULIO ANDRADE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;24;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;805;ESMERALDAS;SAN LORENZO;SANTA RITA;Ordinario;801246;-7870361;1091609956;UNIDAD EDUCATIVA JOSE GABRIEL BATALLAS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;37;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;805;ESMERALDAS;SAN LORENZO;TAMBILLO;Ordinario;801249;-7888451491;1257616089;ESCUELA EGB  PEDRO MONCAYO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;27;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;803;ESMERALDAS;ATACAMES;ATACAMES;Ordinario;801276;-7984855547;0.868654364;UNIDAD EDUCATIVA  LCDA AGUEDA GONZALEZ QUIÃ‘ONEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;158;2027;1;2027;7;20427.82;2027;7;10696.00;2027;1;5748.00;ML_Mo_JE
1;803;ESMERALDAS;ATACAMES;TONSUPA;Ordinario;801318;-7981678807;0.875880767;ESCUELA DE EDUCACION BASICA VICTORIA VASQUEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;57;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;803;ESMERALDAS;ATACAMES;TONSUPA;Ordinario;801327;-7976399904;0.868509889;UNIDAD EDUCATIVA  ANTONIO ANTE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;13;2027;1;2027;1;2918.26;2027;1;1528.00;2027;1;5748.00;ML_Mo_JE
